mea_dt,value
2024-03-31 03:25:45,10.65
2024-03-31 03:26:00,10.66
2024-03-31 03:26:15,10.67
2024-03-31 03:26:30,10.65
2024-03-31 03:26:45,10.65
2024-03-31 03:27:00,10.64
2024-03-31 03:27:15,10.67
2024-03-31 03:27:30,10.65
2024-03-31 03:27:45,10.65
2024-03-31 03:28:00,10.65
2024-03-31 03:28:15,10.65
2024-03-31 03:28:30,10.63
2024-03-31 03:28:45,10.64
2024-03-31 03:29:00,10.64
2024-03-31 03:29:15,10.66
2024-03-31 03:29:30,10.64
2024-03-31 03:29:45,10.65
2024-03-31 03:30:00,10.63
2024-03-31 03:30:15,10.64
2024-03-31 03:30:30,10.66
2024-03-31 03:30:45,10.65
2024-03-31 03:31:00,10.66
2024-03-31 03:31:15,10.65
2024-03-31 03:31:30,10.65
2024-03-31 03:31:45,10.65
2024-03-31 03:32:00,10.64
2024-03-31 03:32:15,10.65
2024-03-31 03:32:30,10.66
2024-03-31 03:32:45,10.65
2024-03-31 03:33:00,10.66
2024-03-31 03:33:15,10.64
2024-03-31 03:33:30,10.66
2024-03-31 03:33:45,10.65
2024-03-31 03:34:00,10.64
2024-03-31 03:34:15,10.64
2024-03-31 03:34:30,10.65
2024-03-31 03:34:45,10.65
2024-03-31 03:35:00,10.66
2024-03-31 03:35:15,10.65
2024-03-31 03:35:30,10.65
2024-03-31 03:35:45,10.65
2024-03-31 03:36:00,10.64
2024-03-31 03:36:15,10.64
2024-03-31 03:36:30,10.64
2024-03-31 03:36:45,10.65
2024-03-31 03:37:00,10.65
2024-03-31 03:37:15,10.66
2024-03-31 03:37:30,10.65
2024-03-31 03:37:45,10.65
2024-03-31 03:38:00,10.65
2024-03-31 03:38:15,10.66
2024-03-31 03:38:30,10.65
2024-03-31 03:38:45,10.66
2024-03-31 03:39:00,10.65
2024-03-31 03:39:15,10.66
2024-03-31 03:39:30,10.66
2024-03-31 03:39:45,10.65
2024-03-31 03:40:00,10.66
2024-03-31 03:40:15,10.66
2024-03-31 03:40:30,10.64
2024-03-31 03:40:45,10.66
2024-03-31 03:41:00,10.66
2024-03-31 03:41:15,10.66
2024-03-31 03:41:30,10.65
2024-03-31 03:41:45,10.66
2024-03-31 03:42:00,10.66
2024-03-31 03:42:15,10.65
2024-03-31 03:42:30,10.65
2024-03-31 03:42:45,10.66
2024-03-31 03:43:00,10.67
2024-03-31 03:43:15,10.65
2024-03-31 03:43:30,10.65
2024-03-31 03:43:45,10.65
2024-03-31 03:44:00,10.66
2024-03-31 03:44:15,10.65
2024-03-31 03:44:30,10.66
2024-03-31 03:44:45,10.66
2024-03-31 03:45:00,10.66
2024-03-31 03:45:15,10.67
2024-03-31 03:45:30,10.66
2024-03-31 03:45:45,10.65
2024-03-31 03:46:00,10.66
2024-03-31 03:46:15,10.65
2024-03-31 03:46:30,10.66
2024-03-31 03:46:45,10.64
2024-03-31 03:47:00,10.63
2024-03-31 03:47:15,10.65
2024-03-31 03:47:30,10.65
2024-03-31 03:47:45,10.65
2024-03-31 03:48:00,10.65
2024-03-31 03:48:15,10.65
2024-03-31 03:48:30,10.68
2024-03-31 03:48:45,10.66
2024-03-31 03:49:00,10.66
2024-03-31 03:49:15,10.65
2024-03-31 03:49:30,10.67
2024-03-31 03:49:45,10.66
2024-03-31 03:50:00,10.65
2024-03-31 03:50:15,10.65
2024-03-31 03:50:30,10.67
2024-03-31 03:50:45,10.66
2024-03-31 03:51:00,10.64
2024-03-31 03:51:15,10.67
2024-03-31 03:51:30,10.65
2024-03-31 03:51:45,10.65
2024-03-31 03:52:00,10.67
2024-03-31 03:52:15,10.67
2024-03-31 03:52:30,10.66
2024-03-31 03:52:45,10.64
2024-03-31 03:53:00,10.66
2024-03-31 03:53:15,10.66
2024-03-31 03:53:30,10.66
2024-03-31 03:53:45,10.65
2024-03-31 03:54:00,10.67
2024-03-31 03:54:15,10.66
2024-03-31 03:54:30,10.65
2024-03-31 03:54:45,10.67
2024-03-31 03:55:00,10.65
2024-03-31 03:55:15,10.65
2024-03-31 03:55:30,10.65
2024-03-31 03:55:45,10.66
2024-03-31 03:56:00,10.66
2024-03-31 03:56:15,10.66
2024-03-31 03:56:30,10.67
2024-03-31 03:56:45,10.66
2024-03-31 03:57:00,10.66
2024-03-31 03:57:15,10.67
2024-03-31 03:57:30,10.66
2024-03-31 03:57:45,10.66
2024-03-31 03:58:00,10.67
2024-03-31 03:58:15,10.66
2024-03-31 03:58:30,10.65
2024-03-31 03:58:45,10.65
2024-03-31 03:59:00,10.66
2024-03-31 03:59:15,10.64
2024-03-31 03:59:30,10.65
2024-03-31 03:59:45,10.64
2024-03-31 04:00:00,10.66
2024-03-31 04:00:15,10.67
2024-03-31 04:00:30,10.65
2024-03-31 04:00:45,10.64
2024-03-31 04:01:00,10.65
2024-03-31 04:01:15,10.67
2024-03-31 04:01:30,10.67
2024-03-31 04:01:45,10.67
2024-03-31 04:02:00,10.67
2024-03-31 04:02:15,10.66
2024-03-31 04:02:30,10.67
2024-03-31 04:02:45,10.67
2024-03-31 04:03:00,10.65
2024-03-31 04:03:15,10.66
2024-03-31 04:03:30,10.66
2024-03-31 04:03:45,10.65
2024-03-31 04:04:00,10.67
2024-03-31 04:04:15,10.66
2024-03-31 04:04:30,10.65
2024-03-31 04:04:45,10.64
2024-03-31 04:05:00,10.65
2024-03-31 04:05:15,10.66
2024-03-31 04:05:30,10.66
2024-03-31 04:05:45,10.65
2024-03-31 04:06:00,10.66
2024-03-31 04:06:15,10.67
2024-03-31 04:06:30,10.66
2024-03-31 04:06:45,10.65
2024-03-31 04:07:00,10.65
2024-03-31 04:07:15,10.65
2024-03-31 04:07:30,10.66
2024-03-31 04:07:45,10.66
2024-03-31 04:08:00,10.65
2024-03-31 04:08:15,10.66
2024-03-31 04:08:30,10.67
2024-03-31 04:08:45,10.67
2024-03-31 04:09:00,10.65
2024-03-31 04:09:15,10.66
2024-03-31 04:09:30,10.65
2024-03-31 04:09:45,10.66
2024-03-31 04:10:00,10.66
2024-03-31 04:10:15,10.66
2024-03-31 04:10:30,10.66
2024-03-31 04:10:45,10.65
2024-03-31 04:11:00,10.65
2024-03-31 04:11:15,10.66
2024-03-31 04:11:30,10.64
2024-03-31 04:11:45,10.64
2024-03-31 04:12:00,10.67
2024-03-31 04:12:15,10.68
2024-03-31 04:12:30,10.65
2024-03-31 04:12:45,10.65
2024-03-31 04:13:00,10.65
2024-03-31 04:13:15,10.65
2024-03-31 04:13:30,10.66
2024-03-31 04:13:45,10.65
2024-03-31 04:14:00,10.65
2024-03-31 04:14:15,10.66
2024-03-31 04:14:30,10.65
2024-03-31 04:14:45,10.64
2024-03-31 04:15:00,10.64
2024-03-31 04:15:15,10.64
2024-03-31 04:15:30,10.63
2024-03-31 04:15:45,10.64
2024-03-31 04:16:00,10.65
2024-03-31 04:16:15,10.65
2024-03-31 04:16:30,10.66
2024-03-31 04:16:45,10.66
2024-03-31 04:17:00,10.67
2024-03-31 04:17:15,10.65
2024-03-31 04:17:30,10.66
2024-03-31 04:17:45,10.64
2024-03-31 04:18:00,10.66
2024-03-31 04:18:15,10.63
2024-03-31 04:18:30,10.66
2024-03-31 04:18:45,10.64
2024-03-31 04:19:00,10.64
2024-03-31 04:19:15,10.66
2024-03-31 04:19:30,10.66
2024-03-31 04:19:45,10.65
2024-03-31 04:20:00,10.63
2024-03-31 04:20:15,10.65
2024-03-31 04:20:30,10.66
2024-03-31 04:20:45,10.65
2024-03-31 04:21:00,10.64
2024-03-31 04:21:15,10.65
2024-03-31 04:21:30,10.66
2024-03-31 04:21:45,10.64
2024-03-31 04:22:00,10.63
2024-03-31 04:22:15,10.64
2024-03-31 04:22:30,10.66
2024-03-31 04:22:45,10.66
2024-03-31 04:23:00,10.66
2024-03-31 04:23:15,10.65
2024-03-31 04:23:30,10.65
2024-03-31 04:23:45,10.67
2024-03-31 04:24:00,10.65
2024-03-31 04:24:15,10.65
2024-03-31 04:24:30,10.66
2024-03-31 04:24:45,10.65
2024-03-31 04:25:00,10.67
2024-03-31 04:25:15,10.65
2024-03-31 04:25:30,10.64
2024-03-31 04:25:45,10.66
2024-03-31 04:26:00,10.65
2024-03-31 04:26:15,10.64
2024-03-31 04:26:30,10.65
2024-03-31 04:26:45,10.66
2024-03-31 04:27:00,10.64
2024-03-31 04:27:15,10.64
2024-03-31 04:27:30,10.64
2024-03-31 04:27:45,10.64
2024-03-31 04:28:00,10.66
2024-03-31 04:28:15,10.66
2024-03-31 04:28:30,10.66
2024-03-31 04:28:45,10.66
2024-03-31 04:29:00,10.65
2024-03-31 04:29:15,10.67
2024-03-31 04:29:30,10.65
2024-03-31 04:29:45,10.66
2024-03-31 04:30:00,10.65
2024-03-31 04:30:15,10.65
2024-03-31 04:30:30,10.64
2024-03-31 04:30:45,10.67
2024-03-31 04:31:00,10.66
2024-03-31 04:31:15,10.64
2024-03-31 04:31:30,10.64
2024-03-31 04:31:45,10.65
2024-03-31 04:32:00,10.63
2024-03-31 04:32:15,10.65
2024-03-31 04:32:30,10.66
2024-03-31 04:32:45,10.64
2024-03-31 04:33:00,10.65
2024-03-31 04:33:15,10.65
2024-03-31 04:33:30,10.66
2024-03-31 04:33:45,10.65
2024-03-31 04:34:00,10.65
2024-03-31 04:34:15,10.64
2024-03-31 04:34:30,10.66
2024-03-31 04:34:45,10.65
2024-03-31 04:35:00,10.66
2024-03-31 04:35:15,10.66
2024-03-31 04:35:30,10.65
2024-03-31 04:35:45,10.65
2024-03-31 04:36:00,10.64
2024-03-31 04:36:15,10.63
2024-03-31 04:36:30,10.65
2024-03-31 04:36:45,10.66
2024-03-31 04:37:00,10.65
2024-03-31 04:37:15,10.65
2024-03-31 04:37:30,10.64
2024-03-31 04:37:45,10.66
2024-03-31 04:38:00,10.66
2024-03-31 04:38:15,10.66
2024-03-31 04:38:30,10.66
2024-03-31 04:38:45,10.65
2024-03-31 04:39:00,10.65
2024-03-31 04:39:15,10.64
2024-03-31 04:39:30,10.65
2024-03-31 04:39:45,10.64
2024-03-31 04:40:00,10.66
2024-03-31 04:40:15,10.64
2024-03-31 04:40:30,10.66
2024-03-31 04:40:45,10.65
2024-03-31 04:41:00,10.65
2024-03-31 04:41:15,10.66
2024-03-31 04:41:30,10.66
2024-03-31 04:41:45,10.66
2024-03-31 04:42:00,10.65
2024-03-31 04:42:15,10.66
2024-03-31 04:42:30,10.65
2024-03-31 04:42:45,10.65
2024-03-31 04:43:00,10.65
2024-03-31 04:43:15,10.67
2024-03-31 04:43:30,10.67
2024-03-31 04:43:45,10.66
2024-03-31 04:44:00,10.67
2024-03-31 04:44:15,10.65
2024-03-31 04:44:30,10.64
2024-03-31 04:44:45,10.64
2024-03-31 04:45:00,10.64
2024-03-31 04:45:15,10.64
2024-03-31 04:45:30,10.66
2024-03-31 04:45:45,10.65
2024-03-31 04:46:00,10.64
2024-03-31 04:46:15,10.64
2024-03-31 04:46:30,10.66
2024-03-31 04:46:45,10.64
2024-03-31 04:47:00,10.66
2024-03-31 04:47:15,10.66
2024-03-31 04:47:30,10.65
2024-03-31 04:47:45,10.64
2024-03-31 04:48:00,10.65
2024-03-31 04:48:15,10.65
2024-03-31 04:48:30,10.66
2024-03-31 04:48:45,10.66
2024-03-31 04:49:00,10.65
2024-03-31 04:49:15,10.65
2024-03-31 04:49:30,10.65
2024-03-31 04:49:45,10.65
2024-03-31 04:50:00,10.64
2024-03-31 04:50:15,10.66
2024-03-31 04:50:30,10.67
2024-03-31 04:50:45,10.65
2024-03-31 04:51:00,10.64
2024-03-31 04:51:15,10.65
2024-03-31 04:51:30,10.64
2024-03-31 04:51:45,10.63
2024-03-31 04:52:00,10.65
2024-03-31 04:52:15,10.66
2024-03-31 04:52:30,10.65
2024-03-31 04:52:45,10.64
2024-03-31 04:53:00,10.66
2024-03-31 04:53:15,10.64
2024-03-31 04:53:30,10.66
2024-03-31 04:53:45,10.64
2024-03-31 04:54:00,10.65
2024-03-31 04:54:15,10.65
2024-03-31 04:54:30,10.64
2024-03-31 04:54:45,10.66
2024-03-31 04:55:00,10.64
2024-03-31 04:55:15,10.66
2024-03-31 04:55:30,10.65
2024-03-31 04:55:45,10.64
2024-03-31 04:56:00,10.65
2024-03-31 04:56:15,10.64
2024-03-31 04:56:30,10.66
2024-03-31 04:56:45,10.65
2024-03-31 04:57:00,10.64
2024-03-31 04:57:15,10.64
2024-03-31 04:57:30,10.65
2024-03-31 04:57:45,10.65
2024-03-31 04:58:00,10.65
2024-03-31 04:58:15,10.63
2024-03-31 04:58:30,10.64
2024-03-31 04:58:45,10.64
2024-03-31 04:59:00,10.65
2024-03-31 04:59:15,10.65
2024-03-31 04:59:30,10.66
2024-03-31 04:59:45,10.66
2024-03-31 05:00:00,10.66
2024-03-31 05:00:15,10.66
2024-03-31 05:00:30,10.65
2024-03-31 05:00:45,10.66
2024-03-31 05:01:00,10.66
2024-03-31 05:01:15,10.65
2024-03-31 05:01:30,10.65
2024-03-31 05:01:45,10.65
2024-03-31 05:02:00,10.64
2024-03-31 05:02:15,10.63
2024-03-31 05:02:30,10.66
2024-03-31 05:02:45,10.64
2024-03-31 05:03:00,10.63
2024-03-31 05:03:15,10.64
2024-03-31 05:03:30,10.65
2024-03-31 05:03:45,10.63
2024-03-31 05:04:00,10.65
2024-03-31 05:04:15,10.65
2024-03-31 05:04:30,10.64
2024-03-31 05:04:45,10.63
2024-03-31 05:05:00,10.65
2024-03-31 05:05:15,10.64
2024-03-31 05:05:30,10.67
2024-03-31 05:05:45,10.65
2024-03-31 05:06:00,10.64
2024-03-31 05:06:15,10.64
2024-03-31 05:06:30,10.65
2024-03-31 05:06:45,10.65
2024-03-31 05:07:00,10.65
2024-03-31 05:07:15,10.65
2024-03-31 05:07:30,10.64
2024-03-31 05:07:45,10.65
2024-03-31 05:08:00,10.65
2024-03-31 05:08:15,10.65
2024-03-31 05:08:30,10.65
2024-03-31 05:08:45,10.65
2024-03-31 05:09:00,10.64
2024-03-31 05:09:15,10.64
2024-03-31 05:09:30,10.65
2024-03-31 05:09:45,10.65
2024-03-31 05:10:00,10.64
2024-03-31 05:10:15,10.65
2024-03-31 05:10:30,10.65
2024-03-31 05:10:45,10.65
2024-03-31 05:11:00,10.66
2024-03-31 05:11:15,10.64
2024-03-31 05:11:30,10.67
2024-03-31 05:11:45,10.66
2024-03-31 05:12:00,10.66
2024-03-31 05:12:15,10.66
2024-03-31 05:12:30,10.65
2024-03-31 05:12:45,10.65
2024-03-31 05:13:00,10.66
2024-03-31 05:13:15,10.64
2024-03-31 05:13:30,10.65
2024-03-31 05:13:45,10.65
2024-03-31 05:14:00,10.63
2024-03-31 05:14:15,10.65
2024-03-31 05:14:30,10.66
2024-03-31 05:14:45,10.64
2024-03-31 05:15:00,10.67
2024-03-31 05:15:15,10.65
2024-03-31 05:15:30,10.65
2024-03-31 05:15:45,10.66
2024-03-31 05:16:00,10.69
2024-03-31 05:16:15,10.64
2024-03-31 05:16:30,10.63
2024-03-31 05:16:45,10.66
2024-03-31 05:17:00,10.65
2024-03-31 05:17:15,10.66
2024-03-31 05:17:30,10.65
2024-03-31 05:17:45,10.65
2024-03-31 05:18:00,10.65
2024-03-31 05:18:15,10.64
2024-03-31 05:18:30,10.65
2024-03-31 05:18:45,10.65
2024-03-31 05:19:00,10.66
2024-03-31 05:19:15,10.65
2024-03-31 05:19:30,10.64
2024-03-31 05:19:45,10.63
2024-03-31 05:20:00,10.65
2024-03-31 05:20:15,10.63
2024-03-31 05:20:30,10.64
2024-03-31 05:20:45,10.65
2024-03-31 05:21:00,10.64
2024-03-31 05:21:15,10.65
2024-03-31 05:21:30,10.64
2024-03-31 05:21:45,10.65
2024-03-31 05:22:00,10.66
2024-03-31 05:22:15,10.63
2024-03-31 05:22:30,10.64
2024-03-31 05:22:45,10.65
2024-03-31 05:23:00,10.65
2024-03-31 05:23:15,10.68
2024-03-31 05:23:30,10.67
2024-03-31 05:23:45,10.63
2024-03-31 05:24:00,10.65
2024-03-31 05:24:15,10.64
2024-03-31 05:24:30,10.65
2024-03-31 05:24:45,10.64
2024-03-31 05:25:00,10.64
2024-03-31 05:25:15,10.65
2024-03-31 05:25:30,10.65
2024-03-31 05:25:45,10.65
2024-03-31 05:26:00,10.64
2024-03-31 05:26:15,10.64
2024-03-31 05:26:30,10.65
2024-03-31 05:26:45,10.65
2024-03-31 05:27:00,10.64
2024-03-31 05:27:15,10.64
2024-03-31 05:27:30,10.65
2024-03-31 05:27:45,10.64
2024-03-31 05:28:00,10.67
2024-03-31 05:28:15,10.65
2024-03-31 05:28:30,10.64
2024-03-31 05:28:45,10.64
2024-03-31 05:29:00,10.66
2024-03-31 05:29:15,10.66
2024-03-31 05:29:30,10.65
2024-03-31 05:29:45,10.65
2024-03-31 05:30:00,10.65
2024-03-31 05:30:15,10.65
2024-03-31 05:30:30,10.63
2024-03-31 05:30:45,10.64
2024-03-31 05:31:00,10.64
2024-03-31 05:31:15,10.65
2024-03-31 05:31:30,10.66
2024-03-31 05:31:45,10.65
2024-03-31 05:32:00,10.64
2024-03-31 05:32:15,10.65
2024-03-31 05:32:30,10.64
2024-03-31 05:32:45,10.63
2024-03-31 05:33:00,10.64
2024-03-31 05:33:15,10.65
2024-03-31 05:33:30,10.65
2024-03-31 05:33:45,10.63
2024-03-31 05:34:00,10.64
2024-03-31 05:34:15,10.65
2024-03-31 05:34:30,10.66
2024-03-31 05:34:45,10.66
2024-03-31 05:35:00,10.66
2024-03-31 05:35:15,10.64
2024-03-31 05:35:30,10.67
2024-03-31 05:35:45,10.64
2024-03-31 05:36:00,10.64
2024-03-31 05:36:15,10.65
2024-03-31 05:36:30,10.65
2024-03-31 05:36:45,10.64
2024-03-31 05:37:00,10.63
2024-03-31 05:37:15,10.64
2024-03-31 05:37:30,10.64
2024-03-31 05:37:45,10.66
2024-03-31 05:38:00,10.64
2024-03-31 05:38:15,10.68
2024-03-31 05:38:30,10.65
2024-03-31 05:38:45,10.64
2024-03-31 05:39:00,10.65
2024-03-31 05:39:15,10.65
2024-03-31 05:39:30,10.67
2024-03-31 05:39:45,10.68
2024-03-31 05:40:00,10.65
2024-03-31 05:40:15,10.68
2024-03-31 05:40:30,10.65
2024-03-31 05:40:45,10.65
2024-03-31 05:41:00,10.64
2024-03-31 05:41:15,10.63
2024-03-31 05:41:30,10.65
2024-03-31 05:41:45,10.69
2024-03-31 05:42:00,10.67
2024-03-31 05:42:15,10.68
2024-03-31 05:42:30,10.67
2024-03-31 05:42:45,10.68
2024-03-31 05:43:00,10.68
2024-03-31 05:43:15,10.68
2024-03-31 05:43:30,10.68
2024-03-31 05:43:45,10.67
2024-03-31 05:44:00,10.66
2024-03-31 05:44:15,10.66
2024-03-31 05:44:30,10.67
2024-03-31 05:44:45,10.68
2024-03-31 05:45:00,10.67
2024-03-31 05:45:15,10.67
2024-03-31 05:45:30,10.67
2024-03-31 05:45:45,10.64
2024-03-31 05:46:00,10.65
2024-03-31 05:46:15,10.64
2024-03-31 05:46:30,10.66
2024-03-31 05:46:45,10.65
2024-03-31 05:47:00,10.64
2024-03-31 05:47:15,10.67
2024-03-31 05:47:30,10.62
2024-03-31 05:47:45,10.65
2024-03-31 05:48:00,10.64
2024-03-31 05:48:15,10.66
2024-03-31 05:48:30,10.65
2024-03-31 05:48:45,10.63
2024-03-31 05:49:00,10.67
2024-03-31 05:49:15,10.65
2024-03-31 05:49:30,10.69
2024-03-31 05:49:45,10.63
2024-03-31 05:50:00,10.67
2024-03-31 05:50:15,10.68
2024-03-31 05:50:30,10.67
2024-03-31 05:50:45,10.67
2024-03-31 05:51:00,10.64
2024-03-31 05:51:15,10.67
2024-03-31 05:51:30,10.64
2024-03-31 05:51:45,10.69
2024-03-31 05:52:00,10.68
2024-03-31 05:52:15,10.66
2024-03-31 05:52:30,10.67
2024-03-31 05:52:45,10.64
2024-03-31 05:53:00,10.68
2024-03-31 05:53:15,10.67
2024-03-31 05:53:30,10.67
2024-03-31 05:53:45,10.67
2024-03-31 05:54:00,10.67
2024-03-31 05:54:15,10.66
2024-03-31 05:54:30,10.68
2024-03-31 05:54:45,10.67
2024-03-31 05:55:00,10.68
2024-03-31 05:55:15,10.67
2024-03-31 05:55:30,10.67
2024-03-31 05:55:45,10.68
2024-03-31 05:56:00,10.67
2024-03-31 05:56:15,10.68
2024-03-31 05:56:30,10.66
2024-03-31 05:56:45,10.69
2024-03-31 05:57:00,10.66
2024-03-31 05:57:15,10.63
2024-03-31 05:57:30,10.65
2024-03-31 05:57:45,10.67
2024-03-31 05:58:00,10.68
2024-03-31 05:58:15,10.65
2024-03-31 05:58:30,10.68
2024-03-31 05:58:45,10.67
2024-03-31 05:59:00,10.67
2024-03-31 05:59:15,10.67
2024-03-31 05:59:30,10.68
2024-03-31 05:59:45,10.69
2024-03-31 06:00:00,10.63
2024-03-31 06:00:15,10.64
2024-03-31 06:00:30,10.68
2024-03-31 06:00:45,10.67
2024-03-31 06:01:00,10.68
2024-03-31 06:01:15,10.67
2024-03-31 06:01:30,10.68
2024-03-31 06:01:45,10.64
2024-03-31 06:02:00,10.67
2024-03-31 06:02:15,10.68
2024-03-31 06:02:30,10.66
2024-03-31 06:02:45,10.67
2024-03-31 06:03:00,10.67
2024-03-31 06:03:15,10.67
2024-03-31 06:03:30,10.69
2024-03-31 06:03:45,10.68
2024-03-31 06:04:00,10.68
2024-03-31 06:04:15,10.68
2024-03-31 06:04:30,10.68
2024-03-31 06:04:45,10.68
2024-03-31 06:05:00,10.67
2024-03-31 06:05:15,10.67
2024-03-31 06:05:30,10.68
2024-03-31 06:05:45,10.67
2024-03-31 06:06:00,10.68
2024-03-31 06:06:15,10.66
2024-03-31 06:06:30,10.67
2024-03-31 06:06:45,10.67
2024-03-31 06:07:00,10.68
2024-03-31 06:07:15,10.66
2024-03-31 06:07:30,10.68
2024-03-31 06:07:45,10.67
2024-03-31 06:08:00,10.68
2024-03-31 06:08:15,10.66
2024-03-31 06:08:30,10.68
2024-03-31 06:08:45,10.68
2024-03-31 06:09:00,10.67
2024-03-31 06:09:15,10.66
2024-03-31 06:09:30,10.66
2024-03-31 06:09:45,10.66
2024-03-31 06:10:00,10.66
2024-03-31 06:10:15,10.68
2024-03-31 06:10:30,10.68
2024-03-31 06:10:45,10.66
2024-03-31 06:11:00,10.66
2024-03-31 06:11:15,10.67
2024-03-31 06:11:30,10.67
2024-03-31 06:11:45,10.66
2024-03-31 06:12:00,10.67
2024-03-31 06:12:15,10.66
2024-03-31 06:12:30,10.66
2024-03-31 06:12:45,10.67
2024-03-31 06:13:00,10.67
2024-03-31 06:13:15,10.68
2024-03-31 06:13:30,10.67
2024-03-31 06:13:45,10.66
2024-03-31 06:14:00,10.68
2024-03-31 06:14:15,10.67
2024-03-31 06:14:30,10.67
2024-03-31 06:14:45,10.67
2024-03-31 06:15:00,10.66
2024-03-31 06:15:15,10.67
2024-03-31 06:15:30,10.66
2024-03-31 06:15:45,10.66
2024-03-31 06:16:00,10.68
2024-03-31 06:16:15,10.67
2024-03-31 06:16:30,10.66
2024-03-31 06:16:45,10.66
2024-03-31 06:17:00,10.66
2024-03-31 06:17:15,10.67
2024-03-31 06:17:30,10.66
2024-03-31 06:17:45,10.68
2024-03-31 06:18:00,10.67
2024-03-31 06:18:15,10.66
2024-03-31 06:18:30,10.68
2024-03-31 06:18:45,10.68
2024-03-31 06:19:00,10.66
2024-03-31 06:19:15,10.67
2024-03-31 06:19:30,10.68
2024-03-31 06:19:45,10.66
2024-03-31 06:20:00,10.66
2024-03-31 06:20:15,10.66
2024-03-31 06:20:30,10.67
2024-03-31 06:20:45,10.67
2024-03-31 06:21:00,10.68
2024-03-31 06:21:15,10.67
2024-03-31 06:21:30,10.66
2024-03-31 06:21:45,10.66
2024-03-31 06:22:00,10.66
2024-03-31 06:22:15,10.66
2024-03-31 06:22:30,10.67
2024-03-31 06:22:45,10.67
2024-03-31 06:23:00,10.66
2024-03-31 06:23:15,10.66
2024-03-31 06:23:30,10.66
2024-03-31 06:23:45,10.68
2024-03-31 06:24:00,10.67
2024-03-31 06:24:15,10.66
2024-03-31 06:24:30,10.67
2024-03-31 06:24:45,10.68
2024-03-31 06:25:00,10.68
2024-03-31 06:25:15,10.68
2024-03-31 06:25:30,10.66
2024-03-31 06:25:45,10.66
2024-03-31 06:26:00,10.67
2024-03-31 06:26:15,10.66
2024-03-31 06:26:30,10.66
2024-03-31 06:26:45,10.66
2024-03-31 06:27:00,10.67
2024-03-31 06:27:15,10.67
2024-03-31 06:27:30,10.66
2024-03-31 06:27:45,10.66
2024-03-31 06:28:00,10.66
2024-03-31 06:28:15,10.68
2024-03-31 06:28:30,10.67
2024-03-31 06:28:45,10.66
2024-03-31 06:29:00,10.67
2024-03-31 06:29:15,10.67
2024-03-31 06:29:30,10.66
2024-03-31 06:29:45,10.67
2024-03-31 06:30:00,10.66
2024-03-31 06:30:15,10.66
2024-03-31 06:30:30,10.67
2024-03-31 06:30:45,10.66
2024-03-31 06:31:00,10.67
2024-03-31 06:31:15,10.67
2024-03-31 06:31:30,10.67
2024-03-31 06:31:45,10.66
2024-03-31 06:32:00,10.67
2024-03-31 06:32:15,10.67
2024-03-31 06:32:30,10.67
2024-03-31 06:32:45,10.66
2024-03-31 06:33:00,10.67
2024-03-31 06:33:15,10.67
2024-03-31 06:33:30,10.67
2024-03-31 06:33:45,10.66
2024-03-31 06:34:00,10.68
2024-03-31 06:34:15,10.66
2024-03-31 06:34:30,10.67
2024-03-31 06:34:45,10.66
2024-03-31 06:35:00,10.66
2024-03-31 06:35:15,10.66
2024-03-31 06:35:30,10.68
2024-03-31 06:35:45,10.68
2024-03-31 06:36:00,10.66
2024-03-31 06:36:15,10.66
2024-03-31 06:36:30,10.66
2024-03-31 06:36:45,10.67
2024-03-31 06:37:00,10.66
2024-03-31 06:37:15,10.67
2024-03-31 06:37:30,10.66
2024-03-31 06:37:45,10.67
2024-03-31 06:38:00,10.66
2024-03-31 06:38:15,10.71
2024-03-31 06:38:30,10.66
2024-03-31 06:38:45,10.66
2024-03-31 06:39:00,10.66
2024-03-31 06:39:15,10.66
2024-03-31 06:39:30,10.67
2024-03-31 06:39:45,10.66
2024-03-31 06:40:00,10.66
2024-03-31 06:40:15,10.67
2024-03-31 06:40:30,10.66
2024-03-31 06:40:45,10.69
2024-03-31 06:41:00,10.66
2024-03-31 06:41:15,10.68
2024-03-31 06:41:30,10.73
2024-03-31 06:41:45,10.66
2024-03-31 06:42:00,10.67
2024-03-31 06:42:15,10.71
2024-03-31 06:42:30,10.66
2024-03-31 06:42:45,10.66
2024-03-31 06:43:00,10.68
2024-03-31 06:43:15,10.66
2024-03-31 06:43:30,10.67
2024-03-31 06:43:45,10.71
2024-03-31 06:44:00,10.68
2024-03-31 06:44:15,10.67
2024-03-31 06:44:30,10.67
2024-03-31 06:44:45,10.67
2024-03-31 06:45:00,10.71
2024-03-31 06:45:15,10.71
2024-03-31 06:45:30,10.66
2024-03-31 06:45:45,10.67
2024-03-31 06:46:00,10.66
2024-03-31 06:46:15,10.71
2024-03-31 06:46:30,10.65
2024-03-31 06:46:45,10.66
2024-03-31 06:47:00,10.67
2024-03-31 06:47:15,10.67
2024-03-31 06:47:30,10.66
2024-03-31 06:47:45,10.66
2024-03-31 06:48:00,10.67
2024-03-31 06:48:15,10.71
2024-03-31 06:48:30,10.67
2024-03-31 06:48:45,10.71
2024-03-31 06:49:00,10.72
2024-03-31 06:49:15,10.66
2024-03-31 06:49:30,10.67
2024-03-31 06:49:45,10.67
2024-03-31 06:50:00,10.67
2024-03-31 06:50:15,10.66
2024-03-31 06:50:30,10.67
2024-03-31 06:50:45,10.66
2024-03-31 06:51:00,10.7
2024-03-31 06:51:15,10.72
